"year","tc_loss_ha_log","country.id","driver.id"
2019,10.27,16,1
2019,3.09,16,4
2020,7.26,16,3
2020,9.08,16,2
2020,10.09,16,1
2020,11.08,16,1
2020,6.45,16,4
2021,7.54,16,3
2021,8.85,16,2
2021,10.46,16,1
2021,10.7,16,1
2021,4.25,16,4
2022,7.5,16,3
2022,8.97,16,2
2022,10.22,16,1
2022,10.56,16,1
2022,3.43,16,4
2023,8.25,16,3
2023,9.07,16,2
2023,10.61,16,1
2023,10.81,16,1
2023,5.36,16,4
2024,8.49,16,3
2024,9.34,16,2
2024,10.2,16,1
2024,10.85,16,1
2024,5.54,16,4
2025,8.93,16,3
2025,9.32,16,2
2025,10.47,16,1
2025,10.82,16,1
2025,6.7,16,4
2002,0,17,1
2007,0,17,3
2008,0,17,1
2011,0,17,3
2012,0,17,1
2013,0,17,1
2014,0,17,1
2016,0,17,1
2017,0,17,1
2018,0,17,1
2019,0.69,17,3
2020,0,17,3
2021,0,17,3
2023,0.69,17,3
2024,0.69,17,3
2024,0.69,17,1
2025,2.3,17,3
2002,1.1,18,3
2002,5.28,18,2
2002,7.89,18,1
2002,8.21,18,1
2002,3.47,18,4
2003,1.1,18,3
2003,4.25,18,2
2003,7.01,18,1
2003,7.47,18,1
2003,1.39,18,4
2004,0,18,3
2004,4.6,18,2
2004,7.41,18,1
2004,7.68,18,1
2004,3.3,18,4
2005,1.61,18,3
2005,5.29,18,2
2005,7.78,18,1
2005,7.84,18,1
2005,3.09,18,4
2006,1.1,18,3
2006,4.88,18,2
2006,7.67,18,1
2006,8.06,18,1
2006,3,18,4
2007,1.1,18,3
2007,4.67,18,2
2007,8.37,18,1
2007,8.22,18,1
2007,3.4,18,4
2008,1.1,18,3
2008,4.99,18,2
2008,7.57,18,1
2008,8.01,18,1
2008,2.4,18,4
2009,2.08,18,3
2009,6.01,18,2
2009,8.27,18,1
2009,8.29,18,1
2009,3.71,18,4
2010,1.39,18,3
2010,5.64,18,2
2010,8.55,18,1
2010,8.56,18,1
2010,3.95,18,4
2011,1.61,18,3
2011,5.26,18,2
2011,8.47,18,1
2011,8.26,18,1
2011,4.94,18,4
2012,1.95,18,3
2012,5.11,18,2
2012,8.6,18,1
2012,8.41,18,1
2012,5.44,18,4
2013,1.79,18,3
2013,5.18,18,2
2013,7.8,18,1
2013,8.2,18,1
2013,3.69,18,4
2014,1.95,18,3
2014,5.63,18,2
2014,8.38,18,1
2014,8.3,18,1
2014,4.11,18,4
2015,3.81,18,3
2015,5.65,18,2
2015,7.63,18,1
2015,7.86,18,1
2015,3.89,18,4
2016,3.33,18,3
2016,6.56,18,2
2016,8.6,18,1
2016,9,18,1
2016,8.65,18,4
2017,3.81,18,3
2017,6.78,18,2
2017,8.75,18,1
2017,8.94,18,1
2017,6.05,18,4
2018,4.86,18,3
2018,6.4,18,2
2018,7.94,18,1
2018,8.28,18,1
2018,4.84,18,4
2019,4.53,18,3
2019,6.96,18,2
2019,8.38,18,1
2019,8.64,18,1
2019,5.59,18,4
2020,4.85,18,3
2020,6.7,18,2
2020,8.68,18,1
2020,8.92,18,1
2020,5.77,18,4
2021,4.42,18,3
2021,6.62,18,2
2021,8.9,18,1
2021,9.24,18,1
2021,6.94,18,4
2022,4.72,18,3
2022,6.79,18,2
2022,8.49,18,1
2022,8.83,18,1
2022,6.12,18,4
2023,5.51,18,3
2023,6.53,18,2
2023,8.59,18,1
2023,8.89,18,1
2023,5.86,18,4
2024,5.73,18,3
2024,7,18,2
2024,8.24,18,1
2024,8.78,18,1
2024,5.21,18,4
2025,6.58,18,3
2025,7.56,18,2
2025,8.77,18,1
2025,9.38,18,1
2025,7.16,18,4
2002,3.09,19,3
2002,6.3,19,2
2002,6.36,19,1
2002,6.41,19,1
2002,1.1,19,4
2003,3.14,19,3
2003,5.95,19,2
2003,6.44,19,1
2003,6.14,19,1
2003,1.39,19,4
2004,3.99,19,3
2004,7.02,19,2
2004,7.1,19,1
2004,6.76,19,1
2004,3,19,4
2005,3.71,19,3
2005,6.81,19,2
2005,7.06,19,1
2005,6.57,19,1
2005,3.69,19,4
2006,4.41,19,3
2006,7.2,19,2
2006,7.4,19,1
2006,7.21,19,1
2006,4.25,19,4
2007,4.28,19,3
2007,7.77,19,2
2007,7.75,19,1
2007,7.74,19,1
2007,4.33,19,4
2008,3.69,19,3
2008,7.18,19,2
2008,7.18,19,1
2008,7.07,19,1
2008,1.95,19,4
2009,4.49,19,3
2009,7.91,19,2
2009,7.74,19,1
2009,7.52,19,1
2009,3.18,19,4
2010,4.13,19,3
2010,7.52,19,2
2010,7.37,19,1
2010,7.09,19,1
2010,3.81,19,4
2011,4.23,19,3
2011,7.64,19,2
2011,7.36,19,1
2011,6.95,19,1
2011,3.09,19,4
2012,4.74,19,3
2012,8.15,19,2
2012,7.77,19,1
2012,7.36,19,1
2012,3.64,19,4
2013,4.16,19,3
2013,7.82,19,2
2013,7.37,19,1
2013,7.04,19,1
2013,3.09,19,4
2014,4.13,19,3
2014,7.6,19,2
2014,7.37,19,1
2014,7.09,19,1
2014,3.85,19,4
2015,3.74,19,3
2015,7.23,19,2
2015,7.19,19,1
2015,6.46,19,1
2015,4.06,19,4
2016,4.28,19,3
2016,7.3,19,2
2016,7.01,19,1
2016,6.32,19,1
2016,4.62,19,4
2017,4.17,19,3
2017,6.81,19,2
2017,6.51,19,1
2017,5.88,19,1
2017,3.89,19,4
2018,3.37,19,3
2018,6.39,19,2
2018,6.1,19,1
2018,5.45,19,1
2018,2.48,19,4
2019,3.3,19,3
2019,6,19,2
2019,6.22,19,1
2019,5.68,19,1
2019,1.95,19,4
2020,4.3,19,3
2020,5.61,19,2
2020,5.71,19,1
2020,5.53,19,1
2020,1.39,19,4
2021,4.93,19,3
2021,5.68,19,2
2021,5.57,19,1
2021,5.39,19,1
2021,3.66,19,4
2022,4.54,19,3
2022,6.1,19,2
2022,5.86,19,1
2022,5.94,19,1
2022,3.78,19,4
2023,5.73,19,3
2023,6.08,19,2
2023,6.27,19,1
2023,6.06,19,1
2023,3.56,19,4
2024,6.14,19,3
2024,6.42,19,2
2024,6.47,19,1
2024,6.23,19,1
2024,2.4,19,4
2025,5.93,19,3
2025,6.7,19,2
2025,6.51,19,1
2025,6.45,19,1
2025,3.56,19,4
2002,4.04,20,3
2002,6.77,20,2
2002,10.9,20,1
2002,8.88,20,1
2002,3.4,20,4
2003,4.22,20,3
2003,6.2,20,2
2003,10.16,20,1
2003,8.46,20,1
2003,4.63,20,4
2004,4.37,20,3
2004,7.07,20,2
2004,11.13,20,1
2004,9.17,20,1
2004,5.43,20,4
2005,3.64,20,3
2005,6.78,20,2
2005,10.84,20,1
2005,8.55,20,1
2005,3.99,20,4
2006,4.03,20,3
2006,7.04,20,2
2006,10.77,20,1
2006,8.63,20,1
2006,3.74,20,4
2007,4.79,20,3
2007,6.48,20,2
2007,11.37,20,1
2007,8.72,20,1
2007,5.08,20,4
2008,4.62,20,3
2008,6.75,20,2
2008,11.2,20,1
2008,8.86,20,1
2008,5.58,20,4
2009,4.98,20,3
2009,6.85,20,2
2009,10.95,20,1
2009,8.6,20,1
2009,3.93,20,4
2010,5.32,20,3
2010,7.18,20,2
2010,10.96,20,1
2010,8.84,20,1
2010,4.62,20,4
2011,5.4,20,3
2011,6.66,20,2
2011,11.08,20,1
2011,8.34,20,1
2011,3.78,20,4
2012,5.38,20,3
2012,7.34,20,2
2012,10.97,20,1
2012,8.5,20,1
2012,4.13,20,4
2013,4.2,20,3
2013,6.69,20,2
2013,10.82,20,1
2013,8.37,20,1
2013,4.17,20,4
2014,5.33,20,3
2014,6.87,20,2
2014,11.16,20,1
2014,8.61,20,1
2014,4.44,20,4
2015,5.17,20,3
2015,6.21,20,2
2015,10.69,20,1
2015,8.06,20,1
2015,4.06,20,4
2016,5.48,20,3
2016,6.98,20,2
2016,11.35,20,1
2016,8.82,20,1
2016,9.33,20,4
2017,6.27,20,3
2017,6.79,20,2
2017,11.89,20,1
2017,9.01,20,1
2017,7.19,20,4
2018,5.18,20,3
2018,6.56,20,2
2018,12.02,20,1
2018,8.78,20,1
2018,6.72,20,4
2019,5.26,20,3
2019,6.93,20,2
2019,11.48,20,1
2019,8.7,20,1
2019,8.05,20,4
2020,5.11,20,3
2020,7.52,20,2
2020,11.9,20,1
2020,9,20,1
2020,7.31,20,4
2021,5.23,20,3
2021,6.56,20,2
2021,11.68,20,1
2021,8.7,20,1
2021,5.93,20,4
2022,5.34,20,3
2022,6.8,20,2
2022,11.67,20,1
2022,8.81,20,1
2022,6.34,20,4
2023,7.07,20,3
2023,7.3,20,2
2023,10.9,20,1
2023,8.58,20,1
2023,5.53,20,4
2024,5.54,20,3
2024,7.96,20,2
2024,11.38,20,1
2024,8.36,20,1
2024,6.32,20,4
2025,6.17,20,3
2025,7.67,20,2
2025,11.2,20,1
2025,8.16,20,1
2025,6.04,20,4
2002,0,21,3
2002,2.48,21,2
2002,6.39,21,1
2002,4.42,21,1
2002,0,21,4
2003,0.69,21,3
2003,3.37,21,2
2003,6.09,21,1
2003,4.34,21,1
2003,1.39,21,4
2004,0.69,21,2
2004,6.08,21,1
2004,4.65,21,1
2004,0,21,4
2005,0.69,21,3
2005,1.95,21,2
2005,6.54,21,1
2005,4.62,21,1
2005,0.69,21,4
2006,0.69,21,3
2006,1.1,21,2
2006,6.35,21,1
2006,4.44,21,1
2006,0,21,4
2007,1.1,21,3
2007,3.04,21,2
2007,6.43,21,1
2007,5,21,1
2007,0.69,21,4
2008,0.69,21,3
2008,3.61,21,2
2008,6.8,21,1
2008,5.25,21,1
2008,0,21,4
2009,1.1,21,3
2009,4.11,21,2
2009,7.27,21,1
2009,5.38,21,1
2009,1.39,21,4
2010,3.69,21,2
2010,6.67,21,1
2010,4.91,21,1
2010,0.69,21,4
2011,2.77,21,2
2011,6.55,21,1
2011,4.93,21,1
2011,0.69,21,4
2012,0.69,21,3
2012,2.08,21,2
2012,6.25,21,1
2012,4.84,21,1
2012,1.1,21,4
2013,2.3,21,3
2013,0,21,2
2013,6.22,21,1
2013,5.12,21,1
2013,0.69,21,4
2014,0,21,3
2014,0.69,21,2
2014,6.47,21,1
2014,5.37,21,1
2014,1.61,21,4
2015,0,21,2
2015,5.14,21,1
2015,3.22,21,1
2016,4.37,21,3
2016,1.95,21,2
2016,7.08,21,1
2016,4.91,21,1
2016,4.29,21,4
2017,0,21,3
2017,2.56,21,2
2017,8.01,21,1
2017,6.35,21,1
2017,7.6,21,4
2018,0.69,21,3
2018,0.69,21,2
2018,7.11,21,1
2018,5.53,21,1
2018,2.3,21,4
2019,0.69,21,2
2019,6.84,21,1
2019,5.44,21,1
2019,4.58,21,4
2020,1.1,21,2
2020,6.83,21,1
2020,5.56,21,1
2020,1.61,21,4
2021,0,21,3
2021,3.53,21,2
2021,6.55,21,1
2021,5.31,21,1
2021,0,21,4
2022,2.4,21,2
2022,6.71,21,1
2022,5.54,21,1
2022,0,21,4
2023,1.79,21,3
2023,2.4,21,2
2023,6.88,21,1
2023,5.72,21,1
2023,0,21,4
2024,3.09,21,3
2024,1.1,21,2
2024,6.69,21,1
2024,5.68,21,1
2024,4.67,21,4
2025,1.1,21,3
2025,1.1,21,2
2025,6.4,21,1
2025,5.19,21,1
2025,4.28,21,4
2002,2.08,23,3
2002,4.72,23,2
2002,3.74,23,1
2002,4.03,23,1
2002,7.84,23,4
2003,2.08,23,3
2003,1.79,23,2
2003,2.4,23,1
2003,1.79,23,1
2003,1.79,23,4
2004,0.69,23,3
2004,3.61,23,2
2004,3.5,23,1
2004,4.17,23,1
2004,4.49,23,4
2005,0.69,23,3
2005,3.22,23,2
2005,4.23,23,1
2005,4.69,23,1
2005,4.92,23,4
2006,1.1,23,3
2006,2.4,23,2
2006,3.3,23,1
2006,2.77,23,1
2006,3.18,23,4
2007,0,23,3
2007,2.83,23,2
2007,3.26,23,1
2007,2.48,23,1
2007,5.33,23,4
2008,1.39,23,3
2008,2.48,23,2
2008,3.89,23,1
2008,2.3,23,1
2008,4.68,23,4
2009,2.64,23,3
2009,3.47,23,2
2009,3.78,23,1
2009,3.58,23,1
2009,5.11,23,4
2010,2.4,23,2
2010,3.43,23,1
2010,2.77,23,1
2010,1.79,23,4
2011,1.79,23,2
2011,3.18,23,1
2011,2.08,23,1
2011,5.02,23,4
2012,2.94,23,2
2012,3.56,23,1
2012,3.81,23,1
2012,1.61,23,4
2013,2.3,23,2
2013,1.95,23,1
2013,1.95,23,1
2013,2.4,23,4
2014,1.1,23,3
2014,1.39,23,2
2014,2.3,23,1
2014,2.2,23,1
2014,1.1,23,4
2015,0,23,3
2015,1.79,23,2
2015,2.4,23,1
2015,1.79,23,1
2015,4.67,23,4
2016,1.39,23,3
2016,1.1,23,2
2016,2.77,23,1
2016,2.3,23,1
2016,4.29,23,4
2017,2.48,23,3
2017,0.69,23,2
2017,3.95,23,1
2017,3.5,23,1
2017,8.87,23,4
2018,1.61,23,3
2018,1.39,23,2
2018,2.83,23,1
2018,2.64,23,1
2018,5.2,23,4
2019,1.1,23,3
2019,1.61,23,2
2019,2.64,23,1
2019,2.56,23,1
2019,3.43,23,4
2020,0,23,3
2020,1.61,23,2
2020,2.48,23,1
2020,2.77,23,1
2020,5.2,23,4
2021,0.69,23,3
2021,1.39,23,2
2021,2.3,23,1
2021,2.64,23,1
2021,4.8,23,4
2022,0.69,23,3
2022,1.1,23,2
2022,3.09,23,1
2022,1.95,23,1
2022,4.86,23,4
2023,0,23,3
2023,0.69,23,2
2023,3.09,23,1
2023,3.47,23,1
2023,4.85,23,4
2024,4.38,23,1
2024,2.56,23,1
2024,6.7,23,4
2025,0,23,3
2025,1.1,23,2
2025,4.25,23,1
2025,4.76,23,1
2025,5.84,23,4
2002,0,22,3
2002,3.61,22,2
2002,10.08,22,1
2002,5.2,22,1
2003,0,22,3
2003,3.14,22,2
2003,9.71,22,1
2003,4.33,22,1
2004,0.69,22,2
2004,9.32,22,1
2004,3.47,22,1
2005,0,22,3
2005,1.95,22,2
2005,8.68,22,1
2005,3.47,22,1
2006,0.69,22,3
2006,2.64,22,2
2006,9.72,22,1
2006,4.55,22,1
2007,0,22,3
2007,3.5,22,2
2007,9.75,22,1
2007,4.77,22,1
2008,0,22,3
2008,1.39,22,2
2008,9.43,22,1
2008,4.64,22,1
2008,0,22,4
2009,0.69,22,3
2009,1.79,22,2
2009,9.58,22,1
2009,4.63,22,1
2009,0,22,4
2010,0,22,3
2010,3.81,22,2
2010,9.75,22,1
2010,5.25,22,1
2011,0.69,22,3
2011,2.08,22,2
2011,10.29,22,1
2011,5.9,22,1
2011,1.1,22,4
2012,1.39,22,3
2012,2.08,22,2
2012,10.03,22,1
2012,5.87,22,1
2012,1.1,22,4
2013,1.1,22,3
2013,3.26,22,2
2013,9.82,22,1
2013,5.85,22,1
2013,0.69,22,4
2014,1.39,22,3
2014,4.16,22,2
2014,10.47,22,1
2014,6.46,22,1
2014,0.69,22,4
2015,0,22,3
2015,2.56,22,2
2015,9.62,22,1
2015,6.08,22,1
2015,1.1,22,4
2016,1.95,22,3
2016,2.89,22,2
2016,9.7,22,1
2016,6.12,22,1
2016,2.94,22,4
2017,2.48,22,3
2017,4.19,22,2
2017,9.88,22,1
2017,6.59,22,1
2017,0,22,4
2018,2.4,22,3
2018,4.57,22,2
2018,10.11,22,1
2018,6.87,22,1
2018,0.69,22,4
2019,2.56,22,3
2019,3,22,2
2019,9.32,22,1
2019,6.01,22,1
2019,0.69,22,4
2020,2.08,22,3
2020,3.76,22,2
2020,9.42,22,1
2020,6.28,22,1
2021,2.2,22,3
2021,3.04,22,2
2021,8.76,22,1
2021,5.12,22,1
2022,2.56,22,3
2022,2.77,22,2
2022,9.03,22,1
2022,5.21,22,1
2022,1.39,22,4
2023,2.77,22,3
2023,3.09,22,2
2023,8.79,22,1
2023,5.39,22,1
2023,0,22,4
2024,2.08,22,3
2024,3.26,22,2
2024,8.89,22,1
2024,5.74,22,1
2024,0,22,4
2025,3.74,22,3
2025,3.22,22,2
2025,8.81,22,1
2025,5.65,22,1
2025,4.08,22,4
2002,5.18,24,3
2002,6.98,24,2
2002,9.75,24,1
2002,11.91,24,1
2002,6.32,24,4
2003,4.53,24,3
2003,6.61,24,2
2003,9.07,24,1
2003,11.12,24,1
2003,5.5,24,4
2004,4.8,24,3
2004,6.83,24,2
2004,9.52,24,1
2004,11.58,24,1
2004,6.9,24,4
2005,5.08,24,3
2005,6.92,24,2
2005,9.51,24,1
2005,11.8,24,1
2005,6.46,24,4
2006,4.39,24,3
2006,6.92,24,2
2006,9.82,24,1
2006,11.74,24,1
2006,6.02,24,4
2007,5.65,24,3
2007,7.1,24,2
2007,9.68,24,1
2007,11.81,24,1
2007,7.14,24,4
2008,4.98,24,3
2008,6.49,24,2
2008,9.48,24,1
2008,11.57,24,1
2008,5.89,24,4
2009,5.68,24,3
2009,7.2,24,2
2009,10.13,24,1
2009,12.15,24,1
2009,6.23,24,4
2010,5.41,24,3
2010,7.66,24,2
2010,10.24,24,1
2010,12.34,24,1
2010,7.27,24,4
2011,5.35,24,3
2011,6.82,24,2
2011,9.92,24,1
2011,11.72,24,1
2011,7.32,24,4
2012,5.19,24,3
2012,7.59,24,2
2012,10.33,24,1
2012,12.07,24,1
2012,7.51,24,4
2013,6.06,24,3
2013,8.41,24,2
2013,10.22,24,1
2013,12.64,24,1
2013,8.7,24,4
2014,6.56,24,3
2014,8.71,24,2
2014,10.64,24,1
2014,12.85,24,1
2014,7.97,24,4
2015,6.38,24,3
2015,8.35,24,2
2015,10.26,24,1
2015,12.56,24,1
2015,7.83,24,4
2016,6.77,24,3
2016,8.5,24,2
2016,10.71,24,1
2016,12.96,24,1
2016,9.96,24,4
2017,6.7,24,3
2017,8.82,24,2
2017,10.67,24,1
2017,12.93,24,1
2017,8.77,24,4
2018,6.95,24,3
2018,8.78,24,2
2018,10.53,24,1
2018,12.96,24,1
2018,9.2,24,4
2019,7.17,24,3
2019,8.88,24,2
2019,10.56,24,1
2019,12.95,24,1
2019,8.58,24,4
2020,7.47,24,3
2020,8.97,24,2
2020,10.71,24,1
2020,12.94,24,1
2020,9.57,24,4
2021,7.82,24,3
2021,9,24,2
2021,10.7,24,1
2021,12.96,24,1
2021,9.68,24,4
2022,8.33,24,3
2022,9.09,24,2
2022,10.59,24,1
2022,13.01,24,1
2022,9.39,24,4
2023,8.65,24,3
2023,9.33,24,2
2023,10.65,24,1
2023,13.03,24,1
2023,9.08,24,4
2024,9.06,24,3
2024,9.41,24,2
2024,10.6,24,1
2024,13.07,24,1
2024,10.84,24,4
2025,9.66,24,3
2025,9.64,24,2
2025,10.69,24,1
2025,13,24,1
2025,10.47,24,4
2002,0.69,25,1
2002,0,25,1
2003,1.79,25,1
2003,0.69,25,1
2003,0,25,4
2004,1.61,25,1
2004,0.69,25,1
2004,0,25,4
2005,0.69,25,1
2005,0.69,25,1
2006,0,25,1
2006,0.69,25,1
2007,1.61,25,1
2007,0,25,1
2008,0,25,2
2008,1.39,25,1
2008,1.1,25,1
2009,1.1,25,1
2009,0.69,25,1
2010,1.39,25,1
2010,1.1,25,1
2011,0.69,25,1
2011,0,25,1
2012,2.3,25,1
2012,1.1,25,1
2012,0,25,4
2013,1.39,25,1
2013,0,25,1
2014,0,25,1
2014,0.69,25,1
2016,0,25,1
2017,3.33,25,2
2017,6.47,25,1
2017,5.93,25,1
2017,4.9,25,4
2018,3.4,25,1
2018,2.08,25,1
2019,0,25,1
2019,0,25,1
2020,1.1,25,1
2020,0.69,25,1
2021,0.69,25,1
2021,0.69,25,1
2022,0.69,25,1
2022,0.69,25,1
2023,0.69,25,1
2023,0,25,1
2024,0,25,1
2024,0,25,1
2025,0.69,25,1
2025,0,25,1
2002,2.2,26,2
2002,5.88,26,1
2002,3.78,26,1
2002,2.71,26,4
2003,0,26,3
2003,0,26,2
2003,5.62,26,1
2003,3.69,26,1
2003,4.62,26,4
2004,2.08,26,2
2004,6.42,26,1
2004,4.77,26,1
2004,5.47,26,4
2005,0,26,3
2005,2.08,26,2
2005,6.23,26,1
2005,4.64,26,1
2005,8.35,26,4
2006,0,26,3
2006,0,26,2
2006,5.92,26,1
2006,4.22,26,1
2006,3.78,26,4
2007,0,26,3
2007,1.1,26,2
2007,6.4,26,1
2007,4.62,26,1
2007,5.02,26,4
2008,0.69,26,3
2008,0.69,26,2
2008,6.92,26,1
2008,4.84,26,1
2008,5.55,26,4
2009,1.39,26,3
2009,1.1,26,2
2009,6.43,26,1
2009,4.39,26,1
2009,3.56,26,4
2010,0,26,3
2010,1.39,26,2
2010,6.08,26,1
2010,4.47,26,1
2010,4.85,26,4
2011,0,26,3
2011,1.39,26,2
2011,5.93,26,1
2011,4.58,26,1
2011,4.33,26,4
2012,0,26,3
2012,1.1,26,2
2012,6.99,26,1
2012,4.93,26,1
2012,5.04,26,4
2013,0.69,26,2
2013,5.29,26,1
2013,3.3,26,1
2013,3.43,26,4
2014,0,26,2
2014,5.7,26,1
2014,3.53,26,1
2014,5.96,26,4
2015,0,26,3
2015,1.1,26,2
2015,5.92,26,1
2015,4.51,26,1
2015,7.16,26,4
2016,0,26,3
2016,1.1,26,2
2016,6.49,26,1
2016,4.94,26,1
2016,7.53,26,4
2017,0.69,26,3
2017,1.1,26,2
2017,6.68,26,1
2017,5.7,26,1
2017,5.72,26,4
2018,0.69,26,2
2018,5.39,26,1
2018,3.83,26,1
2018,1.79,26,4
2019,0.69,26,3
2019,0,26,2
2019,5.81,26,1
2019,3.99,26,1
2019,4.42,26,4
2020,1.1,26,2
2020,6.27,26,1
2020,5.08,26,1
2020,7,26,4
2021,0.69,26,3
2021,0.69,26,2
2021,5.93,26,1
2021,4.48,26,1
2021,4.43,26,4
2022,0,26,3
2022,1.1,26,2
2022,5.62,26,1
2022,4.47,26,1
2022,4.51,26,4
2023,0.69,26,2
2023,6.15,26,1
2023,5.28,26,1
2023,6.33,26,4
2024,0.69,26,3
2024,1.39,26,2
2024,5.88,26,1
2024,4.62,26,1
2024,4.74,26,4
2025,0.69,26,3
2025,0.69,26,2
2025,5.83,26,1
2025,4.23,26,1
2025,4.79,26,4
2002,3.18,27,3
2002,4.69,27,2
2002,8.04,27,1
2002,7.61,27,1
2002,1.61,27,4
2003,3.91,27,3
2003,3.87,27,2
2003,7.55,27,1
2003,6.96,27,1
2003,1.61,27,4
2004,4.42,27,3
2004,4.17,27,2
2004,8.15,27,1
2004,7.19,27,1
2004,1.95,27,4
2005,3.99,27,3
2005,5.53,27,2
2005,8.26,27,1
2005,7.44,27,1
2005,1.95,27,4
2006,4.45,27,3
2006,4.37,27,2
2006,8.3,27,1
2006,7.45,27,1
2006,2.89,27,4
2007,4.34,27,3
2007,4.84,27,2
2007,8.37,27,1
2007,7.52,27,1
2007,2.56,27,4
2008,4.38,27,3
2008,4.85,27,2
2008,8.68,27,1
2008,7.78,27,1
2008,1.95,27,4
2009,4.95,27,3
2009,4.61,27,2
2009,8.57,27,1
2009,7.66,27,1
2009,1.1,27,4
2010,4.71,27,3
2010,4.91,27,2
2010,8.65,27,1
2010,7.59,27,1
2010,1.1,27,4
2011,4.47,27,3
2011,5.11,27,2
2011,8.94,27,1
2011,7.95,27,1
2011,1.95,27,4
2012,4.8,27,3
2012,5.36,27,2
2012,9.32,27,1
2012,8.19,27,1
2012,4.78,27,4
2013,4.93,27,3
2013,5.55,27,2
2013,8.8,27,1
2013,8.29,27,1
2013,1.61,27,4
2014,4.77,27,3
2014,4.8,27,2
2014,8.23,27,1
2014,7.53,27,1
2014,1.1,27,4
2015,4.88,27,3
2015,5.6,27,2
2015,8.4,27,1
2015,8.03,27,1
2015,0.69,27,4
2016,5.25,27,3
2016,6.53,27,2
2016,8.76,27,1
2016,8.26,27,1
2016,2.71,27,4
2017,6.4,27,3
2017,6.25,27,2
2017,9.38,27,1
2017,8.85,27,1
2017,1.61,27,4
2018,6.06,27,3
2018,6.48,27,2
2018,8.79,27,1
2018,8.5,27,1
2018,0.69,27,4
2019,6.09,27,3
2019,5.56,27,2
2019,8.89,27,1
2019,8.25,27,1
2019,1.1,27,4
2020,5.94,27,3
2020,6.38,27,2
2020,9.26,27,1
2020,8.85,27,1
2020,5,27,4
2021,5.79,27,3
2021,5.96,27,2
2021,8.84,27,1
2021,8.35,27,1
2021,2.71,27,4
2022,6.32,27,3
2022,6.46,27,2
2022,9.27,27,1
2022,8.96,27,1
2022,1.1,27,4
2023,6.62,27,3
2023,6.2,27,2
2023,8.99,27,1
2023,8.39,27,1
2023,3.87,27,4
2024,7.12,27,3
2024,6.57,27,2
2024,9.36,27,1
2024,8.77,27,1
2024,5.19,27,4
2025,6.68,27,3
2025,5.96,27,2
2025,9.19,27,1
2025,8.34,27,1
2025,7,27,4
2002,3.81,28,1
2002,1.1,28,1
2003,0,28,2
2003,1.79,28,1
2003,0.69,28,1
2004,4.25,28,1
2004,0.69,28,1
2005,0,28,2
2005,3.22,28,1
2005,0.69,28,1
2006,0.69,28,2
2006,3.71,28,1
2006,0,28,1
2007,1.1,28,2
2007,3.64,28,1
2007,0.69,28,1
2008,1.61,28,2
2008,3.22,28,1
2008,0,28,1
2009,3.74,28,1
2009,1.39,28,1
2010,0,28,2
2010,4.08,28,1
2010,1.1,28,1
2011,4.13,28,1
2011,0.69,28,1
2012,0,28,2
2012,3.53,28,1
2012,0,28,1
2013,0,28,2
2013,2.77,28,1
2014,0,28,2
2014,2.89,28,1
2014,0.69,28,1
2015,0,28,2
2015,3.58,28,1
2016,2.48,28,2
2016,5.72,28,1
2016,3.3,28,1
2016,0,28,4
2017,3.18,28,2
2017,4.48,28,1
2017,0.69,28,1
2018,2.48,28,2
2018,4.01,28,1
2018,1.79,28,1
2019,1.39,28,2
2019,3.91,28,1
2019,0,28,1
2020,1.61,28,2
2020,4.32,28,1
2020,1.1,28,1
2021,3.33,28,1
2021,0.69,28,1
2022,0,28,2
2022,3.69,28,1
2022,1.1,28,1
2023,3.09,28,1
2023,1.39,28,1
2024,3.58,28,1
2024,1.39,28,1
2025,0.69,28,2
2025,3.61,28,1
2025,1.39,28,1
2002,3.83,29,3
2002,4.66,29,2
2002,4.62,29,1
2002,6.51,29,1
2002,0.69,29,4
2003,4.01,29,3
2003,5.28,29,2
2003,3.64,29,1
2003,6.32,29,1
2003,0,29,4
2004,3.47,29,3
2004,3.76,29,2
2004,2.4,29,1
2004,4.74,29,1
2005,4.8,29,3
2005,4.68,29,2
2005,4.88,29,1
2005,6.06,29,1
2005,0,29,4
2006,4.49,29,3
2006,4.7,29,2
2006,4.14,29,1
2006,5.99,29,1
2006,0,29,4
2007,5.53,29,3
2007,5.96,29,2
2007,4.78,29,1
2007,6.26,29,1
2008,5.68,29,3
2008,5.48,29,2
2008,5.54,29,1
2008,7.25,29,1
2009,6.14,29,3
2009,5.61,29,2
2009,6.37,29,1
2009,7.4,29,1
2009,0,29,4
2010,6.88,29,3
2010,5.49,29,2
2010,5.91,29,1
2010,6.78,29,1
2010,0.69,29,4
2011,6.91,29,3
2011,5.56,29,2
2011,6.13,29,1
2011,7.46,29,1
2011,0,29,4
2012,6.4,29,3
2012,5.49,29,2
2012,5.44,29,1
2012,7.03,29,1
2013,6.84,29,3
2013,6.48,29,2
2013,6.63,29,1
2013,7.2,29,1
2013,0,29,4
2014,7.63,29,3
2014,7.44,29,2
2014,7.11,29,1
2014,8.51,29,1
2014,1.61,29,4
2015,6.85,29,3
2015,6.38,29,2
2015,5.72,29,1
2015,7.65,29,1
2016,6.91,29,3
2016,7,29,2
2016,5.79,29,1
2016,7.77,29,1
2017,6.9,29,3
2017,7.49,29,2
2017,6.15,29,1
2017,7.99,29,1
2018,6.77,29,3
2018,7.06,29,2
2018,5.67,29,1
2018,7.38,29,1
